2162	50.419617	-104.593460
2163	50.419617	-104.593460
2164	50.419617	-104.593460
2165	50.419617	-104.593460
2166	50.419617	-104.593460
2167	50.419617	-104.593460
2168	50.419617	-104.593460
2169	50.419617	-104.593460
2170	50.419617	-104.593460
2171	50.429340	-104.599381
2172	50.455490	-104.651321
2173	50.463066	-104.640640
2174	50.451229	-104.611382
2175	50.447907	-104.610687
2176	50.405586	-104.647179
2177	50.445026	-104.548889
2178	50.445026	-104.548889
2179	50.455616	-104.606712
2180	50.449059	-104.535057
2181	50.452347	-104.607590
2182	50.446861	-104.608742
2183	50.446865	-104.556870
2184	50.451244	-104.631363
2185	50.418198	-104.601898
2186	50.447479	-104.592522
2187	50.446995	-104.584259
2188	50.483921	-104.617874
2189	50.445690	-104.572556
2190	50.448372	-104.631577
2191	50.496342	-104.642036
2192	50.405582	-104.648880
2193	50.481121	-104.664215
2194	50.432636	-104.538048
2195	50.414742	-104.619087
2196	50.442265	-104.598122
2197	50.494442	-104.671661
2198	50.448788	-104.533226
2199	50.448479	-104.528282
2200	50.402721	-104.645554
2201	50.451790	-104.608612
2202	50.448212	-104.558983
2203	50.451489	-104.594788
2204	50.445656	-104.624962
2205	50.453831	-104.558281
2206	50.458012	-104.571976
2207	50.446362	-104.606903
2208	50.469849	-104.566979
2209	50.433048	-104.615158
2210	50.451244	-104.631363
2211	50.451244	-104.631363
2212	50.447697	-104.551094
2213	50.411839	-104.617073
2214	50.496456	-104.645927
2215	50.470676	-104.619988
2216	50.447449	-104.606209
2217	50.481617	-104.664215
2218	50.407906	-104.609932
2219	50.451710	-104.606903
2220	50.446865	-104.556923
2221	50.414131	-104.619087
2222	50.501499	-104.648338
2223	50.501499	-104.648338
2224	50.501499	-104.648338
2225	50.445736	-104.533333
2226	50.459190	-104.589249
2227	50.448940	-104.624474
2228	50.448940	-104.624474
2229	50.444717	-104.544899
2230	50.404434	-104.621437
2231	50.483921	-104.617874
2232	50.451229	-104.611382
2233	50.496433	-104.637062
648	51.503079	-106.277969
